id,acronym,name,color_hex_triplet,parent_structure_id,ABA_level,CASTLE_level,CASTLE_parent
832,IIIn,oculomotor nerve,#CCCCCC,967.0,3,3,1009.0
841,tb,trapezoid body,#CCCCCC,948.0,5,3,1009.0
848,IIn,optic nerve,#CCCCCC,967.0,3,3,1009.0
850,uf,uncinate fascicle,#CCCCCC,326.0,5,3,1009.0
863,rust,rubrospinal tract,#CCCCCC,1000.0,3,3,1009.0
866,sctv,ventral spinocerebellar tract,#CCCCCC,326.0,5,3,1009.0
884,amc,amygdalar capsule,#CCCCCC,768.0,4,3,1009.0
900,aco,"anterior commissure, olfactory limb",#CCCCCC,840.0,4,3,1009.0
908,act,"anterior commissure, temporal limb",#CCCCCC,768.0,4,3,1009.0
911,IVn,trochlear nerve,#CCCCCC,967.0,3,3,1009.0
916,bsc,brachium of the superior colliculus,#CCCCCC,848.0,4,3,1009.0
924,cpd,cerebal peduncle,#CCCCCC,784.0,4,3,1009.0
940,cing,cingulum bundle,#CCCCCC,768.0,4,3,1009.0
949,von,vomeronasal nerve,#CCCCCC,967.0,3,3,1009.0
956,fa,"corpus callosum, anterior forceps",#CCCCCC,776.0,4,3,1009.0
964,ee,"corpus callosum, extreme capsule",#CCCCCC,776.0,4,3,1009.0
971,fp,"corpus callosum, posterior forceps",#CCCCCC,776.0,4,3,1009.0
986,ccs,"corpus callosum, splenium",#CCCCCC,776.0,4,3,1009.0
1016,onl,olfactory nerve layer of main olfactory bulb,#CCCCCC,840.0,4,3,1009.0
1043,tspc,crossed tectospinal pathway,#CCCCCC,877.0,4,3,1009.0
1051,tspd,direct tectospinal pathway,#CCCCCC,877.0,4,3,1009.0
1060,dtd,doral tegmental decussation,#CCCCCC,877.0,4,3,1009.0
1092,em,external medullary lamina of the thalamus,#CCCCCC,896.0,4,3,1009.0
1108,ccg,genu of corpus callosum,#CCCCCC,776.0,4,3,1009.0
1116,gVIIn,genu of the facial nerve,#CCCCCC,798.0,4,3,1009.0
1123,icp,inferior cerebellar peduncle,#CCCCCC,752.0,4,3,1009.0
484682512,scwm,supra-callosal cerebral white matter,#CCCCCC,1009.0,2,3,1009.0
484682516,ccb,"corpus callosum, body",#CCCCCC,776.0,4,3,1009.0
484682520,or,optic radiation,#CCCCCC,896.0,4,3,1009.0
484682524,ar,auditory radiation,#CCCCCC,896.0,4,3,1009.0
484682528,stc,commissural branch of stria terminalis,#CCCCCC,301.0,5,3,1009.0
